eng,twi,count,source_files
"Where you are taking advantage of a fool, there a wise man is, looking on at you.","Nea wuresisi kwasea no, na onyansafo te ho fīe wo.",0,10_ashantiproverbst00rattuoft_parallel
"Whereas the liar takes a thousand years to go a journey, the one who speaks the truth follows and overtakes him in a day.","Otɔrofo de mfe apem tu kwan a, onokwafo de dakoro tiw no to no.",0,10_ashantiproverbst00rattuoft_parallel
"Wherever else a fly is going to alight, it does not alight on fire.","Ńwansana ye sisi a, onsi gya mu.",0,10_ashantiproverbst00rattuoft_parallel
Whet,woma obi akɔnnɔ yɛ kɛse,0,09_Twi-Dictionary_parallel
"Whether the die falls sikyi or whether it falls mfuaté, we are going to kill the fetish priest.","Eto sikyi ō, eto mfuaté ō, yenyã okomfo kum no.",0,10_ashantiproverbst00rattuoft_parallel
Whew,dede a wɔyɛ berɛ a wɔ-home,0,09_Twi-Dictionary_parallel
Whiff,panpan bi a w'atɛɛ,0,09_Twi-Dictionary_parallel
Whimsical,adɛɛ soronko bi a w'ayɛ a nteaseɛ anaa atirimpɔ biaa-nnim.,0,09_Twi-Dictionary_parallel
Whinge,obi bɔ biribi ho kwaadu a ɛhyɛ wo abufuo.,0,09_Twi-Dictionary_parallel
Whinny,pɔnkɔ su kakraa bi,0,09_Twi-Dictionary_parallel
Whip,"ka mmaa, ka mbaa.",0,09_Twi-Dictionary_parallel
Whirl,biribi twaa ne ho ntɛm.,0,09_Twi-Dictionary_parallel
Whirlwind,"atwafrɛdɛ, atwafrɛdɛ, ekyinehyla mframa.",0,09_Twi-Dictionary_parallel
Whirr,ɛnne nyegyɛɛ bi a ɛwɔ fam na ɛtoatoa so.,0,09_Twi-Dictionary_parallel
Whisky,mmosa bi a ano yɛ den.,0,09_Twi-Dictionary_parallel
Whisper,"tu asu, tu asu, tu esu.",0,09_Twi-Dictionary_parallel
Whit-Monday,Hoṅhom Krenkroṅ fwieguda akyiri Dwoda,0,02_english-twi-dictionary
Whiteout,sukyerɛma atɔ ama baablara ayɛ fufuo..,0,09_Twi-Dictionary_parallel
Whitewash,akaadoo-fufuo bi a wɔde ka dan ho.,0,09_Twi-Dictionary_parallel
Whitewash,biribi ho asɛm a ɛnyɛ a wɔkata so.,0,09_Twi-Dictionary_parallel
Whiting,ɔpo mu adwene bi a yedi.,0,09_Twi-Dictionary_parallel
Whitish,slamoo a ato fitaa.,0,09_Twi-Dictionary_parallel
Whitlow,"nsa kekaw, nsa kaka, nsa ho kakaw.",0,09_Twi-Dictionary_parallel
Whitsun,Easter akyi Kwasiada a ɛtɔso ason.,0,09_Twi-Dictionary_parallel
Whittle away,ma no yɛ ketewa anaa nea enni mu papa.,0,09_Twi-Dictionary_parallel
Whittle down,ma no yɛ ketewa anaa nea enni mu papa.,0,09_Twi-Dictionary_parallel
Whizz,biribi kɔ baabi ahoɔhare so.,0,09_Twi-Dictionary_parallel
Whizz,bɔ mmɔden wɔ biribi ho.,0,09_Twi-Dictionary_parallel
Whizz kid,obi a ɔbɔ n'adwuma ho mmɔden na' asi no yie ntɛm ntɛm.,0,09_Twi-Dictionary_parallel
Whoa,wɔde hye ɔpɔnkɔ sɛ gyina.,0,09_Twi-Dictionary_parallel
Whoa,wɔka kyerɛ obi a ɔkasa kyerɛ wo na' ɔkɔ ntɛmntɛm,0,09_Twi-Dictionary_parallel
Whodunit,"owudifoo bi a ɔwɔ enwoma, agorɔ/sini bi mu a wɔ-nnyi no adi kosi sɛ wobewie.",0,09_Twi-Dictionary_parallel
Wholehearted,akoma mũ a wɔ-de tae biribi akyi.,0,09_Twi-Dictionary_parallel
Wholeness,ewle pɛyɛ anaa ebom baako a nkyekyemu nnim.,0,09_Twi-Dictionary_parallel
Wholesale,baeɛ a adwadifoo kɔtɔ nneɛma abɔmmerɛ na' w'akɔtɔn ama amanfoo wɔ dwaaso.,0,09_Twi-Dictionary_parallel
Wholesale,wɔde di dwuma ma nneɛma a ɛnnyɛ papa.,0,09_Twi-Dictionary_parallel
Wholesaler,obi a ɔtɔ nneɛma wɔ nnaka akɛse mu na' ɔkɔtɔn ma adwadifoo.,0,09_Twi-Dictionary_parallel
Whoopee,wɔde team berɛ a won ani agyeɛ.,0,09_Twi-Dictionary_parallel
Whooping-cough,twa bi a ɛyɛ nsane na' ɛma nipa no yɛ dede berɛ a ɔhome.,0,09_Twi-Dictionary_parallel
Whopper,biribi ho nhwɛ-soo a ɛso kɛse.,0,09_Twi-Dictionary_parallel
Whopper,bɔ wo serɛ mu ka.,0,09_Twi-Dictionary_parallel
Why,"nea enti, deɛ enti, slantsir.",0,09_Twi-Dictionary_parallel
Wick,"kanea mu ntama, kanea mu ntoma, kandzea mu ko-naba",0,09_Twi-Dictionary_parallel
Wickerwork,demire a wɔde nwene adɛ.,0,09_Twi-Dictionary_parallel
Widen,emu aterɛ ayɛ kɛse.,0,09_Twi-Dictionary_parallel
Widower,ɔbɛrima a ne yere awu agya no.,0,09_Twi-Dictionary_parallel
Wield,soa akodle de di dwuma.,0,09_Twi-Dictionary_parallel
Wield,wanya tumi a ɔde bedi dwuma.,0,09_Twi-Dictionary_parallel
Wife-brawls actuated by jealousy.,Koratwe,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Wig,enwii a w'apam no sɛ kyɛ a wɔde hye.,0,09_Twi-Dictionary_parallel
Wigwam,America atififamfoo ntomadan bi.,0,09_Twi-Dictionary_parallel
Wild,su bi a wontumi nni soɔ.,0,09_Twi-Dictionary_parallel
Wildcat,dwumadie bi a asane wom a ebedi hwammɔ.,0,09_Twi-Dictionary_parallel
Wildcat,mputupuru a adwumayɛfoo de te atua.,0,09_Twi-Dictionary_parallel
Wildcat,ɔkra bi a ɔwɔ wiram a n'ani yɛ den.,0,09_Twi-Dictionary_parallel
Wildebeest,ɔtwee bi a ɔwɔ Abibirem.,0,09_Twi-Dictionary_parallel
Wilderness,"sare so, ɛserɛ so, sar mu",0,09_Twi-Dictionary_parallel
Wildfowl,"ntakraboa bi te sɛ dabodabo, ɛnsam ne mmoko.",0,09_Twi-Dictionary_parallel
Wildlife,mmoa a wote wuram,0,09_Twi-Dictionary_parallel
Wiles,anifere a wode daadaa obi ma okodi dwuma bi,0,09_Twi-Dictionary_parallel
Wilful,obi a ɔyɛ katee na w'asi ne bo sɛ ne nsa bɛka deɛ orehwehwɛ,0,09_Twi-Dictionary_parallel
Willow,dua bi a wode yɛ nko-nwa,0,09_Twi-Dictionary_parallel
Willowy,onipa tenten a ɔyɛ teatea,0,09_Twi-Dictionary_parallel
Willpower,ahotosoɔ a wode yɛ biribi,0,09_Twi-Dictionary_parallel
Willpower,w'awe ahinamso sɛ obɛyɛ biribi,0,09_Twi-Dictionary_parallel
Willy,biribi/obi ma wo bo hu,0,09_Twi-Dictionary_parallel
Willynilly,biribi a ato woɔ sɛ wo-pɛ o sɛ wonnpɛ,0,09_Twi-Dictionary_parallel
Wilt,afifideɛ bi si ne tiri ase na ɛbɛyɛ mmerɛ,0,09_Twi-Dictionary_parallel
Wilt,"biribi bɛyɛ mmerɛ, ɛberɛ, na n'abam bu",0,09_Twi-Dictionary_parallel
Wimp,onni gyidie ne ahototoɔ,0,09_Twi-Dictionary_parallel
Win,"di nim, di nim, dze nyim",0,09_Twi-Dictionary_parallel
Wince,te honam mu yaw,0,09_Twi-Dictionary_parallel
Winch,afidie bi a wode kukuru nneɛma,0,09_Twi-Dictionary_parallel
Windfall,sika bi a wo nsa ka no npofirim a wonnhwɛ kwan,0,09_Twi-Dictionary_parallel
Windlass,afidie bi a wode kukuru nneɛma a emu yɛ duro,0,09_Twi-Dictionary_parallel
Windmill,atwafrɛdeɛ bi a wode asi dan so a etware no ho berɛ a mframa fa,0,09_Twi-Dictionary_parallel
Windmill,etumi ma wɔn nsa ka anyinam ahoɔden tumi,0,09_Twi-Dictionary_parallel
Window shopping,osrasra nneɛma a wode asisi mpoma anim retɔn,0,09_Twi-Dictionary_parallel
Windpipe,tokuro a ɛda anum a yɛhome fa mu,0,09_Twi-Dictionary_parallel
Windscreen,ahwehwɛ a ɛsa kai anim,0,09_Twi-Dictionary_parallel
Windsurfer,taaboo bi a wode nsuo ani gylna so ma mframa bo de no kɔ,0,09_Twi-Dictionary_parallel
Windswept,beɛ a nframa a ano yɛ den bɔ,0,09_Twi-Dictionary_parallel
Windswept,obi a nframa abɔ ne tiri ho ama no ayɛ basaa,0,09_Twi-Dictionary_parallel
Windward,biribi a ne fã bi hwɛ baabi a nframa bɔ fa,0,09_Twi-Dictionary_parallel
Windy,berɛ a nframa fa kɛse,0,09_Twi-Dictionary_parallel
Winger,obi a ɔda nifa so koraa wɔ agodie mu,0,09_Twi-Dictionary_parallel
Wink,"bu ani, bu ani, bu enyi",0,09_Twi-Dictionary_parallel
Winning,wo nneyɛɛ a wode nya nnipa bebree ma wɔbɛpɛ w'asɛm,0,09_Twi-Dictionary_parallel
Winnings,"afow ade, afo adeɛ, afow adze",0,09_Twi-Dictionary_parallel
Winnow,"huw so, hu so, huw do",0,09_Twi-Dictionary_parallel
Winsome,obi ho yɛ anigye na ɔhyerɛn,0,09_Twi-Dictionary_parallel
Winter,"awow bere, awɔ berɛ, awɔwber",0,09_Twi-Dictionary_parallel
Wiper,nea ɛpepa kaiahwehwɛ anim,0,09_Twi-Dictionary_parallel
Wire-dade,"homa, dadeɛ ahoma, dadze ahoma",0,09_Twi-Dictionary_parallel
Wireless,afidie bi a ɛkasa ma yɛte amanmusɛm,0,09_Twi-Dictionary_parallel
Wiring,anyinam ahoma a yɛde fa fie mu,0,09_Twi-Dictionary_parallel
Wiry,onipa teatea a ne ntini mu wɔ ahoɔden,0,09_Twi-Dictionary_parallel
Wisdom is not gold dust that it should be tied up and put away.,Nyansa nye sika na woakyekyere asie.,0,10_ashantiproverbst00rattuoft_parallel
Wisecrack,anifere kasa a ɛyɛ anigye nanso ennyina ɔdɔ so,0,09_Twi-Dictionary_parallel
Wishy-washy,obi adwene a ensi pi na'emu nna hɔ,0,09_Twi-Dictionary_parallel
Wisp,tiri nwii a wɔni mu nni,0,09_Twi-Dictionary_parallel
Wisteria,afifideɛ bi a ɛtene nnua/ɔfasuo ho a ɛso nhwiren fufuo,0,09_Twi-Dictionary_parallel
Wit,nyansakwan a obi fa so kasa na ɔyi nsɛnkwaeɛ,0,09_Twi-Dictionary_parallel
Wit,obi a otumi dwene ntɛmtɛm wɔ tebea a emu yɛ den mu,0,09_Twi-Dictionary_parallel
Wit,ɔwɔ adwene ne nteaseɛ a ode si gyinaɛ pa,0,09_Twi-Dictionary_parallel
"Witches and wizards, human vampires see No. 56.",Bayifo.,0,10_ashantiproverbst00rattuoft_parallel
"With gold dust money it is not a case of, ‘Put forth your hand and find’.","Sika nni, ‘Kã wo nsa pe’.",0,10_ashantiproverbst00rattuoft_parallel
Withdraw,"twe san, twe sane",0,09_Twi-Dictionary_parallel
Wither,biribi yɛ mmerɛ na ewu,0,09_Twi-Dictionary_parallel
Withering,ana ɔwɔ asɛm ɔbɛyɛ ogyimifoɔ,0,09_Twi-Dictionary_parallel
Withering,wohwɛ obi ana woka asɛm ɔbɛyɛ ogyimifoɔ,0,09_Twi-Dictionary_parallel
Without,"kwati, kwati, kwetsi: gyaw, gya, gyaa",0,09_Twi-Dictionary_parallel
Withstand,wogyina biribi ano a womma no nni wo so nkunim,0,09_Twi-Dictionary_parallel
Witness,di biribi ho adanse,0,09_Twi-Dictionary_parallel
Witness,obi a nani tuaa neɛ ɛbae,0,09_Twi-Dictionary_parallel
Witter,ɔka agyimisɛm ne nneɛma a ɛso nni nfasoo,0,09_Twi-Dictionary_parallel
Wittingly,biribi a woyɛ a wonim ho asɛm ɛne deɛ ɛbɛkɔ akowie,0,09_Twi-Dictionary_parallel
Wobbly,biribi hinhim na ɛbɛkɔ afaafaafa,0,09_Twi-Dictionary_parallel
Wodge,biribi ho adeɛ bi a ɛso,0,09_Twi-Dictionary_parallel
Wok,kyɛnsee kɛseɛ bi a Chinafoo noa mu aduane,0,09_Twi-Dictionary_parallel
Woman speaks the truth,Oba na oka nokware,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Woman speaks the truth,Oba na ɔka nokware,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Womanish,wɔde frɛ ɔberima a ɔyɛ mmerɛ na ɔyɛ neho sɛ ɔbaa,0,09_Twi-Dictionary_parallel
Womanizer,ɔberima ɔpɛ mmaa apaam anaa ɔde neho hyehye mmaa,0,09_Twi-Dictionary_parallel
Wombat,Australia aboa bi a ne nan yɛ ntia na ɔwe nwura ne afifideɛ,0,09_Twi-Dictionary_parallel
Wonder,biribi a wodwene ho na wɔbɔ mmɔden sɛ wobɛte nsɛm pii a ɛfa ho,0,09_Twi-Dictionary_parallel
Wonky,biribi a ɛbɛhwe ase na ɛnyɛ adwuma yie ɛfrisɛ ehinhim,0,09_Twi-Dictionary_parallel
Wont,adeɛ bi ayɛ obi su a ɔyɛ no daa,0,09_Twi-Dictionary_parallel
Woo,nnipa a wobɔ mmɔden sɛ wobɛnya wɔn na w'abɛboa wo anaa w'abɛtaa w'akyi,0,09_Twi-Dictionary_parallel
Woo,ɔberima a ɔbɔ mmɔden sɛ ɔbɛma ɔbaa ani agye neho na w'aware no,0,09_Twi-Dictionary_parallel
Wood already touched by fire and rendered dry is not hard to set alight.,Ogya dedaw ano nyɛ sɔ-nã.,0,10_ashantiproverbst00rattuoft_parallel
Woodcock,anomaa bi a n'ano wa na neho yɛ nnodoɛ,0,09_Twi-Dictionary_parallel
Wooded,beaeɛ a nnua wɔ pii,0,09_Twi-Dictionary_parallel
Wooden,nneɛma a wɔde nnua ayɛ,0,09_Twi-Dictionary_parallel
Woodpile,enyina a wɔde asum hɔ,0,09_Twi-Dictionary_parallel
Woodwork,ɛdan ho nneɛma a ɛyɛ nnua,0,09_Twi-Dictionary_parallel
Woodworm,akɔkono bi a ɔkɔhyɛ duawuyɛ mu na ɔwe dua no hunu no,0,09_Twi-Dictionary_parallel
Woody,beaeɛ a nnua wɔwɔ,0,09_Twi-Dictionary_parallel
Woof-dede,bl a ɔkraman yɛ berɛ a opo,0,09_Twi-Dictionary_parallel
Woozy,w'ayɛ mmerɛ a wontumi nwene yie,0,09_Twi-Dictionary_parallel
Word list Akan-Twi to English,ńsèmfùá bí,0,15_twi-sample_parallel
Words of the drum-Atta's strong names,Akuti Mireku Amoa Duodu,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Wordy,ɔde nsɛm pii yɛ adwuma,0,09_Twi-Dictionary_parallel
Workforce,nnipa a woyɛ adwuma wɔ beaeɛ bi anaa adwuma bi mu,0,09_Twi-Dictionary_parallel
Working capital,sika a wɔde yɛ adwuma bi a ekuta wo nsam,0,09_Twi-Dictionary_parallel
Working class,nnipa a wonni agyapadeɛ bi na wɔn adwuma no yɛ honamfam ahoɔden a wɔde boa,0,09_Twi-Dictionary_parallel
Workman,ɔberima a ɔde ne nsa na ɛyɛ adwuma te sɛ osi dan etc,0,09_Twi-Dictionary_parallel
Workmate,obi a ɔne wo yɛ adwuma,0,09_Twi-Dictionary_parallel
Workplace,beaeɛ a woyɛ adwuma,0,09_Twi-Dictionary_parallel
Workshop,beaeɛ a woyɛ adwuma,0,09_Twi-Dictionary_parallel
World War I,Wiase Ko a edi kan,0,12_hs_global_history_twi_parallel
World War II,Wiase Ko a ɛto so abien,0,12_hs_global_history_twi_parallel
Wormy,nsonsono afɔre biribi ho,0,09_Twi-Dictionary_parallel
Worn-out,atwam anaa w'ate no npɛn pii,0,09_Twi-Dictionary_parallel
Worn-out,ayɛ dada na asɛ,0,09_Twi-Dictionary_parallel
Worn-out,w'abɛrɛ dodo a wonni biriblaa ho anigyeɛ,0,09_Twi-Dictionary_parallel
Worried,w'ahaw na wanni nnye,0,09_Twi-Dictionary_parallel
Worsen,tebea bi sɛ koraa,0,09_Twi-Dictionary_parallel
Would,wɔde di dwuma de kyerɛ opɛ a obi wɔ sɛ ɔbɛyɛ biribi,0,09_Twi-Dictionary_parallel
Would be,nea obi pɛ sɛ ɔyɛ,0,09_Twi-Dictionary_parallel
Wounded Knee,Kotodwe a ayɛ kuro,0,11_hs_us_history_twi_parallel
Wow,nnipa ani bɛgye biribi ho,0,09_Twi-Dictionary_parallel
Wow,woka bere a obi ani agye biribi ho,0,09_Twi-Dictionary_parallel
Wreak,woyɛ biribi de tua obi bone so ka,0,09_Twi-Dictionary_parallel
Wreath,nhwiren a w'akyɛkyere no kurukuruwa a wode to obi amu so,0,09_Twi-Dictionary_parallel
Wreathe,adeɛ bi atwa biribi ho ahyla,0,09_Twi-Dictionary_parallel
Wreck,ɛhyɛn bi abɔ na ɛremem,0,09_Twi-Dictionary_parallel
Wreckage,nea biribi a asɛe aka a awoso-gɔsɔgɔsɔ,0,09_Twi-Dictionary_parallel
Wristwatch,nyansadɔn a yɛde bɔ yɛ nsakɔn,0,09_Twi-Dictionary_parallel
Wry,anaa sesa biribi wo nnaadaa kwanso,0,09_Twi-Dictionary_parallel
Wukuda and Kwanyako oath,Wukuda ne Kwanyako ntam,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Wukuda nè Kwanyako oath,Wukuda nè Kwanyako,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
Xenophobia,anim bere a wogyina badwam,0,09_Twi-Dictionary_parallel
Xenophobia,obi suro nnipa a ofri baabi foforɔ,0,09_Twi-Dictionary_parallel
Yaw,nhyɛmma a ɛdane n'ani sesa baabi a ɔrekɔ,0,09_Twi-Dictionary_parallel
