page,twi,eng
62,bonnó,"work done in leisure time, pr. 2497. di b., to do work in short intervals between other work, to work in leisure time: mekodi b. kakra wo m'afuwm', I will use the little free time (between my other work) for working on my plantation; sɛ manni b. maŋkyerɛw wo na mise meretwɛŋ akoṣi sɛ menyā hō kwaŋ korā de a, en'de aŋkā ebekye. - bonnodi, inf. - obonno-dwuma, incidental, occasional business; adwobaw-kā ye ob. - bonno-so, occasionally, incidentally."
62,a-boŋsam,clapping of (the) hands.
62,o-boŋsám,"1. wizard, sorcerer, witch, = obayifo. - 2. the devil conceived to be an evil spirit reigning over the spirits of deceased wicked men; a demon; sunsum bi a okyerɛ nnipa nṣemmone; ono na ne mma ne abayifo, abosom nè asumaŋ."
62,o-boŋsámfó,= obayifo.
62,aboŋsám-kürów,"hell, the place or abode of the devil and of the spirits of the wicked placed under his dominion; the abode of evil spirits."
62,abonse,bottom of a valley.
63,(o)bɔnsu,whale or other animal in the sea spouting water.
63,bonsu[w]á,a kind of pot; s. ahina; a drinking-vessel.
63,abɔntɛn,"street, the chief street passing through the midst of most negro-towns."
63,abɔntem-fáŋ,an esculent herb.
63,abɔnten-námpáŋ,a house with an open front towards the street; s. ọdámpáŋ.
63,abɔntɛn-kɔ,street-fighting.
63,o-bóntó,"boat; cf. batadewa, ahyɛmma, okɔrow."
63,abɔntóre,a small edible fruit; the climber on which it grows.
63,bontori,a tree resembling the poplar.
63,bóntɔ̀rɔ̀,"bunting, utama hata hata, of which flags are made."
63,abontowúku,a climber bearing edible fruits.
63,o-bontũ,"a species of goat with long hair, very tame and careful; pr. 609."
63,abonua,"axe, hatchet; syn. atwapo; Onyankɔpɔn ab., thunder-bolt; a stone resembling a finger, said to fall from heaven with the lightning and to enter the ground until it meets water below and then returns; the thunder-stone, a belemnite (?)."
63,o-bonúkyéréfo,"name of a large drum, bommā. pr. 513."
63,bɔnwɔ́ma,"bile, gall."
63,abɔdɛ́n,"dearness, high price; otɔɔ no ab., he bought it dear; cf. ne bo yɛ dɛn. - abɔdɛn-bo, pl. -abo, precious stone."
63,abɔdúru,"courage, courageousness, bravery; cf. ne bo yɛ duru."
63,abɔmɛréw,"cheapness, low price; to ab., to buy cheap; cf. ebo yɛ merew; abosiri, fowfow."
63,abo-pae,"the quarrying of stones, pr. 3593."
63,o-bɔpɔ́n,"a large animal, as, ɛsono, susono, yoma, tɔrom, bew, ɛkɔ."
63,o-bó-pɔ́n,a stone table.
63,bor,"bore, bore, boro."
63,aborá,"a European or mulatto-woman, s. abɔrɔwá."
63,borade-kyɛna,a fine straw-mat.
63,aboraŋkā,akutu.
63,aboraŋkawa,akutu.
63,abor-do,"exceedingly, abundantly &c. Mt. 2,16."
63,bore,"1. to dig; b. dé or dé ase, to dig round about the yam; F. bɔr dadze = funu fam', Mt. 25,18. - 2. to hollow, scoop, cut or hew out, excavate; b. ọdasem', ọkɔrowm'; syn. tu mu. - 3. to search out; wabɔre (abɔre abɔre) akɔfá adé no, he has found it out; - to devise = tu n'adwɛnem agyina. Obɔro ne nsɛm hye, (= ọmpɛ se odi nsɛm nhinā wọ guam') he buries his matters, keeps them to himself, keeps them secret, manages to hide them."
64,bore,v. to stir
64,b. asu,to move about in the water to swim
64,bore so,to be engaged in combat or fighting
64,e-bóre,venom of snakes or insects
64,e-bòre,a kind of venomous snake
64,o-Borebóre,a name of God or of a mythical Deity
64,aborehūde,invention
64,boreséŋ,a vessel in which dough is made or kept
64,borewóre,bayonet
64,boro,"v. Ak.bo, 1. to beat, strike, smite"
64,boro nsā,"Ak. s. bow, v."
64,bŏro-,or bŭro- in compds. indicates that a thing is from Europe or of European origin
64,e boro,"Ak. = ebore, poison"
64,àbóro,"injury, damage, detriment, hurt; malevolence, envy"
64,aborobā,"a smooth cylindric piece of wood, serving instead of a smothing-iron"
64,abòrọbe,"ananas, pine-apple"
64,abòrọbe-dua,the ananas-plant
64,abòrọbe-fuw,ananas plantation
64,abòrọbe-mma,dim.
64,abŏro-beŋ,"European horn, French-horn, trumpet"
64,o-bóróbíŋ,a by-name of the vulture
64,bóróbóro,"sweet, agreeable to taste"
64,bŏrŏbŏrŏbŏrŏ,"sweet, agreeable to taste"
64,abŏrŏbŏ-sem,"a nice, interesting, entertaining story"
64,boroboro,"ohiani b., a really, miserably poor man"
65,o-bɔro-de,the plantain; 1. the fruit or fruits; 2. the tree
65,o-bɔrode-duru,"a bunch of plantains, containing 5 to 8 hands or rings of single fruits"
65,o-bɔrode-dwé,roasted plantains
65,brɔde-dwɔ,roasted plantains
65,brɔde-hóno,"the husk of the plantain-fruit, the ashes of which mixed with palm-oil are made into soap"
65,brɔde-sé,"the stump of a plantain-tree cut off, from which new trees grow"
65,o-brɔdéwá,"the suckers or shoots from the mother-plant, plants for transplanting"
65,abɔro-dí,inf. action of one seeking another's detriment
65,abɔrodɔ́,"he feigns to be unable to fight, he deserts"
65,o-bɔrɔdoni,deserter
65,o-bɔrodomá,the European fig or fig-tree
65,borɔfá,As. a weight of gold
65,bɔrɔfére,"a tropical fruit resembling a melon, the papaw, and the tree, Carica papaya"
65,Bɔrɔfo,"F. A-bɔrɔfo, pl. of O-bɔroni; he speaks a European language"
65,bɔrɔfo-hama,"pack-thread, twine, string, cord of European manufacture"
65,bɔrɔfo-hɔma,dressed (curried) leather from Europe
65,bɔrɔfo-kènté,striped cotton
65,bɔrɔfo-mako,a kind of pepper
65,bɔrɔfo-sɔukɔraŋ,the tamarind and its fruit
65,bɔrɔfo-ŋkatee,the bread-fruit-nut and its tree
65,bɔrɔfom',"in the manner, after the fashion of the Europeans"
65,bɔrɔfo-pè,"inf. óyè br., he is (foolishly) fond of, or, seeks to please, the European"
65,bɔrɔfosá,a string of beads
65,abɔrɔfo-sém,"words, manners, dealings of the Europeans"
65,o-bɔrɔfo-tefo,one understanding and speaking a European language
66,bɔrɔhãnne,glass. D. As.
66,bɔrɔhene,the European governor of the English possessions on the Gold Coast.
66,bɔrɔ-hõma,paper; leather.
66,borɔ-hõma,paper; leather.
66,bɔrɔgɔ,"soft, weak, flabby, flaccid, as withered leaves, blotting-paper; feeble, e.g. from intoxication or seediness; mmɔrɔkɔmmɔrɔkɔwafo, effeminate, 1 Cor. 6,9. D. As."
66,bɔrɔkɔ,"soft, weak, flabby, flaccid, as withered leaves, blotting-paper; feeble, e.g. from intoxication or seediness; mmɔrɔkɔmmɔrɔkɔwafo, effeminate, 1 Cor. 6,9. D. As."
66,brɔkɔbrɔkɔ,"soft, weak, flabby, flaccid, as withered leaves, blotting-paper; feeble, e.g. from intoxication or seediness; mmɔrɔkɔmmɔrɔkɔwafo, effeminate, 1 Cor. 6,9. D. As."
66,abɔrɔkɔkɔtɛ,a kind of beads; s. ahené.
66,abɔrɔ-kyɛw,a European hat; pr. 2894.
66,ò-bóróm,a kind of lizard.
66,abɔrɔmá,"a species of dove, wild pigeon, turtle-dove; = mmorommoromé, gyamhɔho, gy'ahɔho."
66,abɔrɔmè,"a species of dove, wild pigeon, turtle-dove; = mmorommoromé, gyamhɔho, gy'ahɔho."
66,abɔrɔmẽ,"he lays words (riddles) before him to make him guess; when he does not find the right answer, he abuses him in most offensive language referring to father & mother; woto ab., mã yeŋkoto ab., — an immoral play."
66,bɔrɔmmá,"narrow street, alley, lane."
66,bɔrɔmpɛtɛ,"water-pox, chicken-pox (mpete brafo neŋ)."
66,abɔrompo,a kind of herb.
66,bɔrɔŋ,"street, lane; cf. abɔnteŋ, F. abrɔntseŋ."
66,bɔrɔ̃,"copper wire, kôbere ntwẽe."
66,bɔro-ñño,s. bũro...
66,abɔrɔ́nɔ̃mã,"dove, domestic pigeon. [bɔro, anoma.]"
66,o-brótea,s. opete.
66,bɔro-toa,"cruet, phial, vial, flask, flagon, bottle."
66,abɔrɔ tótó,"a certain shrub, perh. Strychnos nux-vomica, and its seed, nux-vomica, poison-nut, vomica nut; wode sisi obye, wode gye baŋ."
66,abɔrɔwá,"European female (woman, lady); mulatto-woman; to distinguish the former from the latter, she is called Abɔrokyiri abɔra. — abɔrɔwá-ba, a child of a European mother; a European lady not yet grown."
66,abɔrá,"European female (woman, lady); mulatto-woman; to distinguish the former from the latter, she is called Abɔrokyiri abɔra. — abɔrɔwá-ba, a child of a European mother; a European lady not yet grown."
66,borɔwo,"As. a weight of gold, = ayiratwẽ; s. borɔ̃fã."
66,abɔrɔ́wɔ̀ññúá,lard brought from Europe.
66,abɔsám,"cliff, crag, rock; chain, shelf, layer, ridge or ledge of rock or stones; rocky place. F. = abɔtaŋ, Mk. 4,5."
66,o-bósáw,a kind of sponge for washing; obrɔde a woadwow na emu duã a woaboro a wode guare no. Ak. brɔdéwá.
66,abosé,"inf. beginning, origin; minnim sã asɛm no ab. trodɔ, I do not know the true etymology of that word; cf. mmɔase, mfiase, mfitinase, ũhyease."
66,bósea,pebble.
66,bósea,"Ky. béséa, loan of money; bɔ b., to lend or borrow money; pe b., to borrow money, pr. 2935.2937. mabɔ no (mape no) b.,"
67,bosea-bo,lending or borrowing of money
67,a-bosea-pe,lending or borrowing of money
67,abó-sɛ̀n,hanging up of stones to avert a threatened event
67,abosí,"hazardous enterprize, daring feat"
67,o-bósím,a kind of plantain
67,abosíri,a low or cheap price
67,aboso,most high
67,abosó,"1. girdle. 2. batten, the movable bar of a loom, which strikes in or closes the threads of a woof"
67,aboso-bā,"club, cudgel"
67,abo-so-ǹhwī,moss growing on stones
67,o-bosóm,the moon; a month
67,o-bósōm,"tutelar or guardian spirit of a town or family; imaginary spirits, subordinate to God, worshipped or consulted by the negroes, generally called fetishes by the Europeans"
67,abósōm,a potion drunk when in swearing an oath of allegiance or mutual fidelity; a covenant made valid by such a potion
67,o-bosom-búw,house or lodging of a fetish
67,o-bósom-aketéw,chameleon
67,o-bosomfó,fetishman
67,o-bosommá,fetish child; a child gotten by the help of a fetish and therefore given to him
67,bosom-maǹ,"enclosure, enclosed space sacred to a fetish"
67,abosom-mo,the calling upon or surrender to a fetish
67,o-bosom-muw,house or lodging of a fetish
67,abosompém,the fetishes altogether
67,abòsomǹágùà,the fetishes altogether
67,o-bosom-panyiǹ,a chief or superior fetish
67,o-bosom-póǹ,"a great, powerful, mighty fetish"
67,abosoǹ-kwā,slave or servant of a fetish
68,aboson-né,a thing given or belonging to a fetish.
68,aboson-sém,"fetish-religion, fetishism; fetish-matters."
68,abonson-sòá,inf. the carrying of the fetish.
68,aboson-sóm,"inf. fetish-service, the worshiping of fetishes or idols; idolatry, heathenism."
68,o-bosonsomni,"pl. a- -fo, a worshiper of fetishes, a heathen."
68,aboson-sú,the water in the pot (koro) belonging to a fetish.
68,bòsonopo,"the great sea, ocean."
68,bosōrōpo,"the great sea, ocean."
68,bosōw,"óyè b., he is melancholy."
68,o-bósú,"[e-bow, osu] dew; ob. gu, dew falls; cf. mmosuwa."
68,bota,"v. to mark, to incise, make an incision; woakobota onipa (akyere) ne, to-day they have marked a man destined to be killed; ode sekaṅ abota no (hō) kakra, he has given him some incisions with a knife; - to get a sight of, catch sight or a glimpse of: wo ani bota no hō dabiara a, fa bisa no mā me, any day you get a sight of him, ask him about it for me; n'ani ammota ho = waṅhū hō; obae, m'ani ammota no, when he came, I did not see him at all."
68,bótá,"a yellow coral, the most costly of all, = kakawa; s. ahene."
68,botae,"v.n. [bota] mark, target, butt; - watow or wabo b. no mu, he has hit the mark or aim."
68,àbótafowa,"pl. m-, a child of one or two years."
68,o-bótaṅ,"pl. a-, rock; obo a éterew' hó."
68,abotar,F. = abotoase; nyā ab. = to wo bo ase.
68,àbóteṅ,"the right or full sum, = abo a eye okwaṅ mu; the principal sum; cf. akoteṅ; n'ábóteṅ kofuaa ahannu, the complete sum amounted to 200 (heads of cowries)."
68,o-bótíri,= aboa ti.
68,abotírì,"tam ab., to wrestle. [G. fō abotiri.]"
68,abotíri,"pl. m-, head-band, fillet; diadem, crown; ade biara a wode bo woṅ ti."
68,abotisá,"a triple crown, as the pope's."
68,abotitéṅ,"a high stately head-dress, turban; abotiri tenteṅ, ab. a enye ahuhu-tama bi na eye ntama-pa."
68,bóto,"pl. m-, sack, bag, bundle; syn. atweā."
68,bòto,a powdered medicine in a small gourd; woahuw (no) [b. agu ne fwenem'].
68,botō,s. potō.
68,aboto,"inf. [to (me) bo]: laying a bet or wager; enam akyin-nyegye mu na ab. no ba, na ete se ṅkyia."
68,abo-to,"= abotoyam', peace, confidence, good cheer."
68,abotoase,"inf. = boaseto, patience, forbearance, endurance."
68,abótó,"empty or blind nut or other fruit containing no kernel or flesh in the shell or husk (brode, ṅkate, aṅkyē &c. aba a eye hono ṅkō na aduaṅ ṅnim'); ofā ye ab."
68,o-boto-fó,"pl. a-, nea odwenso kete so, who pisses on his mat [bo tow] cf. pōtofó."
69,botohúhúw,steam
69,abotokurá,"a kind of mouse, of a dark hue with light stripes, living in the wood"
69,bótōrō,"he struck him with a deadly blow, he beat him so severely that he must die from it"
69,botow,"to abate, to decrease, relax, become less in vigour, strength, heat &c."
69,botowá,"small bag or sack, pouch"
69,botowá,"a musical instrument, bag-pipe?"
69,abotoyám,"peace of mind, joy, happiness; satisfaction, contentment"
69,abó-tu,consternation; despondency
69,abotúsém,news of trouble or danger; report causing fright or consternation
69,botúróbòdwó,"lukewarm, tepid"
69,bō-ū,"by all means, absolutely, positively; with negation: by no means"
69,bow,to become tough (of clay in pottery)
69,bobow,to become tough (of clay in pottery)
69,bow,"bundle of tobacco-leaves, commonly called a head or hand of tobacco"
69,bow,a charm (fetish) hidden in the ground
69,e-bow,"fog, mist"
69,bow,"to grow weak, flag, slacken; tr. to make weak, slack, flaccid, flabby, flaggy"
70,bowema,boṅwoma
70,bòwɛrɛw,"nail of a finger or toe; claw, clutch, pounce, talon; syn. wɛrɛw"
70,bòwɛrɛwua,a disease which spoils and blackens the nails of the fingers
70,abòwí,"contribution, indemnification for expenses of war, paid by the defeated party; ransom paid by the conquered chief to redeem his people that they might not be made prisoners or slaves"
70,abòwuw,"contribution, indemnification for expenses of war, paid by the defeated party; ransom paid by the conquered chief to redeem his people that they might not be made prisoners or slaves"
70,aboyâ,"s. abéyá, asaṅka, ayawa."
70,aboyéá,"s. abéyá, asaṅka, ayawa."
70,aboyafo,= kekā
70,aboyám',"1. girdle round the waist. 2. (efeṅ bi, a newly framed word) = nea ebo yam'; wuhu a, na wo yam' abo, wo koṅ do no, wo ani so no dodo."
70,bo-yerew,"= abofono, sickness of the stomach"
70,bra,"1. to make, enact a law or laws, to order with authority, to lay an injunction upon, to command, esp. to forbid, prohibit; 2. to settle; 3. to come (i. e. to be born) again into this world; 4. to become habitual; 5. to deceive; 6. bra.. mu, to withhold or keep back, to hide or conceal something in speaking, to dissemble, dissimulate"
70,băra,"1. to make, enact a law or laws, to order with authority, to lay an injunction upon, to command, esp. to forbid, prohibit; 2. to settle; 3. to come (i. e. to be born) again into this world; 4. to become habitual; 5. to deceive; 6. bra.. mu, to withhold or keep back, to hide or conceal something in speaking, to dissemble, dissimulate"
71,o-bra,"1. the coming into this world, the state of existence or life in this world; 2. manner of life, conversation, behaviour, conduct; 3. the nature i.e. the menses or monthly courses of women"
71,bra-agoru,a ceremony performed with a girl having attained to puberty
71,bra-tām,"afikyikọ-tām, asabu-tām"
71,abra,"falsehood, fraud, deceit"
71,abra,a kind of monkey; sareso akyeneboa bi
71,mbra,F. = mmăra
71,brā,s. bĕnā
71,bra-bán,"manner of behaviour, conduct; ne sā b. nye me fe"
71,brabo,"[bra, v. 1., ebo], set price or rate; fixed amount of fees, fines, indemnities &c."
71,abra-bo,"inf. [bo bra] life in this world, pr. 3060; way, F.Ps.67,2. conduct, behaviour"
71,o-brabráfó,"pl. a-, a deceitful, fraudulent, person; syn. okóntomponí, okọṅkọnsáfó"
