page,twi,eng
178,guáhá,"guahá [egua, ha] 1. a bit of straw, or a stalk of grass, with some cowries strung on or added to, it, used to conclude the sale of a person or a thing. It was broken in two, the parts being put into the hands of witnesses, whilst the buyer also gave them a small sum of money (say 25 strings) besides the actual price; - tew ne ti g., to conclude (complete) the sale of, lit. to break a straw concerning one's head or price, in testimony of the sale, which seems to indicate, that the previous connection between the seller and the person or thing now sold is broken off. pr. 3332. Watew ne yere ti g., he has (completely) sold his wife. The witnesses were bound to keep the ends of the straw and the cowries handed over to them, and, if necessary, to produce them in testimony of the bargain; the giving of this testimony was then called wəkotoa guaha, lit. they join together the ends of the straw. Me ti guaha da n'akoŋŋua ase, the straw of my purchase price lies under his chair, i.e. I have been bought by him (as a slave). - 2. fig. earnest, pledge. 2 Cor. 1,22. [kuru so."
178,gú-àkùró,"a kind of weed; wóde ta guàm, v. [red. guŋŋuam] 1. to grow together, be double; duába no aguàm ntá, águàm abieŋ' = aba no ye abieŋ, nso ebəm', the two fruits have grown together; pl. eguŋŋuám nta-nta or abieŋ-abieŋ; - apoŋkə a wəreguam, two horses put to a carriage, a team of horses. - to be closely united. Rom. 6,5. - woguam no atuo abieŋ, or, wəde atuo ab. na eguam no, two guns were fired at him at once, he was killed by two guns fired at him at once. - 2. to run or flow down copiously; fifiri reguam no = f. repram no, he perspires copiously. - 3. to run, gallop, of horses; əpoŋkə guam reba. Hab. 1,8; to prance about. - 5. F. to take at one time."
178,o-guámma,"[oguaŋ ba] pl. ŋ-, lamb, yeanling; kid."
178,o-guámmaa,"a-, pl. ŋ- [dim.] a little lamb, lambkin, kid."
178,ŋuammáŋ,"[oguaŋ, pl. ŋ-, & baŋ] sheepfold, sheep-cot, pen."
178,aguāmáŋ,"pl. ŋ-, fornicator; whore, harlot, prostitute, strumpet. [The pl. must not be confounded v pr. 476. 3647. fornication; cf. maŋŋoru, id. - -mma, bastard, mām-mó, agu whoredom, lewd mammə a ennā natural sexual - aguāmāmí whoredoms, E. guāmāmmófó, whoremonger, i = aguamaŋ-dai 2 Kg. 23,7. - tions. Mk. 7, attire of a ha gua-maŋ-so = g aguaman-tōá = aguammaawuo, pancreas."
178,o-guamméré,"[og (or goat), ewe [...aber 1 an"
178,guam'fó,ja n ing to a publ
178,guafó,né əhene
178,o-guam-míri,pl (brown or) blac
178,o-guam-mone,- o-guam-pá
178,o-guamprábəŋ,[or goat) with :
178,o-guammuruwá,a grown sheep yet had any y
178,a-guam-sém,[gua lavèr. pr 1943.
178,guàŋ,"v. [red. guŋ decay, dry (afu syn. botow, kag - to ripen (abūr guàŋ..l 'o t pain or unguis = me hō hia r pr. 1612; óguaì hō, he trouble vexes me."
178,guaŋ',"v. [inf. a-, run off or awaŋ to escape. - pr."
179,aguămãŋ-ba,"be confounded with the preceding word]. pr. 476. 3647. — bɔ ag., to commit fornication; cf. bɔ 41.106; goru aguam-maŋŋoru, id. — aguămãŋ-ba, pl. ag. -mma, bastard, Heb. 12,8. — aguămãm-mó, aguămãŋŋóru, fornication, whoredom, lewdness, prostitution; aguamammɔ, a ɛnnám obrasu kwaŋ so, un-natural sexual commerce. St. 2 § 177."
179,aguămãmmó-de,"aguămãŋ-né-yɛ́, whoredoms, Ezek. 16,22. 23,29."
179,guămãmmófó,"pl. a- (= aguămãŋ) whoremonger, lecher."
179,aguămãŋ-náŋ,"= aguamaŋ-daŋ, house of prostitution. 2 Kg. 23,7."
179,aguămãŋ-sɛ́m,"fornication. Mk. 7,21."
179,aguămãŋ-tám,"attire of a harlot. Prov. 7,10."
179,gua-maŋ-so,"= guá-sò, openly, publicly."
179,aguaman-tóá,"= oguantóá, a tree."
179,aguammawuo,"the pancreatic gland, pancreas."
179,o-guamméré,"[oguan bere] a female sheep (or goat), ewe."
179,o-guam-merewá,[...aberewa] an old ewe.
179,guam'fó,[egua mu fo] the people belonging to a public assembly; g. ne baguafó nɛ ɔhene hɔ nipa; s. gyaasefo.
179,o-guam-míri,"pl. ŋ- [oguan, biri] a (brown or) black sheep. Gen. 30,32."
179,o-guam-mone,= oguan bone. pr. 2586.
179,o-guam-pá,= oguan pá. ib.
179,o-guamprábɛŋ,"[oguan, pra? bɛŋ] a sheep (or goat) with red hair."
179,o-guammuruwá,pl. ŋ- [oguan aburuwa] a grown sheep (or goat) that has not yet had any young.
179,a-guam-sɛ́m,[gua mu asɛm] a public palaver. pr 1943. 3131.
179,guàŋ,"v. [red. guŋguaŋ] 1. to wither, fade, decay, dry (afuw, nneɛma, dua, ahaban); syn. botow, kagyaw, kisã, nyãm, twãm; - to ripen (abŭrow g.), syn. hoa. — 2. guàŋ..hɔ, to trouble, distress, cause pain or anguish to; me hɔ guàŋ me = me hɔ hia me, I am in difficulty. pr. 1612; óguàŋ me hɔ = ohiahia me hɔ, he troubles, harrasses, annoys, vexes me."
179,guaŋ',"v. [inf. a-, red. guaŋ'guaŋ] to flee, run off or away; to avoid (asɛm, kaw); to escape. - pr. 839. 1784. 2250; guaŋ dɔ, g. kɔ, g. toa, to flee to .. for succour, seek a refuge or hiding-place with a person or at a place."
179,Guàŋ,"pr. n. of the language of Date, Kyerepɔŋ, Anum, also .of Kărakye, Ntwummuru, (Nta); cf.. Gr. introd. § 5 A 1. § 1 D II, 5. 6. § 2,3."
179,guŋŋa,"a. fine, nice; onipa no aye g., the dress, face, whole appearance of that person look fine; wasra ne daŋ mu nti, emu aye g., because he has whitewashed his room, it has become nice; syn. fefe, kámà, osó."
179,o-guáŋ,"pl. ŋ- [F. egwan, Ak. odwane, odžuane] the sheep; the term includes the goat also, but as there is a particular word for the latter (s. aberekyi), it is commonly used for sheep; if the sheep is to be expressly distinguished from the goat, it is called oguanteŋ. pr. 1612."
179,aguaŋ',"inf. the act of fleeing or running away; flight, escape, pr. 1929. — hasty, hurried steps: fa ag. = tu mmirika; fa ag. kɔ na bɛra! = tu aguaŋ, Ab., dze or tutu ŋgwaŋ, F. = de or tutu mmirika, to run. Mk. 5,6. 9,25."
179,o-guáŋ-aniwa,"(sheep's eye), a kind of bead; s. ahene."
179,guŋ'-dɔ́,"inf. seeking a refuge or hiding-place; cf. guaŋ'. Isa. 30,3."
179,guaŋ-dɔ́-béa,"guaŋ'dɔbéa, place of refuge for protection; s. guaŋkobea, guaŋtoa."
179,guaŋeé,"guaŋé, a. dried (e. g. grapes). Nu. 6,3."
179,o-guaŋ'fó,"pl. a-, one that flees or escapes, a fugitive. Jer. 44,14. Am. 9,1; run-away. [goat]. pr. 1227 f."
179,o-guaŋ-fúnu,"pl. ŋ-, a dead sheep (or goat)."
179,o-guaŋ-fùnumá,"oguaŋ a né fùnumá tua so, a lamb whose navel-string has not yet fallen off."
179,o-guaŋ-hãmá,a cord with which sheep (& goats) are tied.
179,oguaŋ-hóma,"pl. ŋ-, sheep-skin, leather prepared from it; (skin of a goat). pr. 739. [yeŋfo."
179,o-guaŋ-hwɛ́fó,"pl. ŋ-, shepherd; cf. ŋguaŋ-hwɛ́, wool; the hair of a sheep (or goat). The sheep on the G. C. have hair, no wool."
180,guan'-kó,"inf. the act of fleeing, flight; cf. guan'. Nu. 35,32."
180,o-guan-kó-b́a,"place of refuge for shelter; s. hintabea. Josh. 20,3. Ps. 90,1."
180,o-guan-ŋám,the flesh or meat of sheep (or goats); mutton.
180,o-guan-sàé,"wether, castrated ram (or he-goat); cf. opaposae. pr. 647."
180,o-guan-téŋ,"pl. ŋ- [oguay & -teŋ, long, i.e. long-legged] the sheep; s. oguaŋ. pr. 94. 136. 1232."
180,o-guantéŋ-ba,"pl. ŋguantéŋ-mma, lamb. 2 Kg. 3,4; s. oguamma."
180,o-guantéŋ-hóma,"sheep-skin; cf. oguanhoma. - og.-homa-hyefo, a tawer."
180,o-guantéŋ-hwí,"s. oguaŋhwí; fleece of wool. Judg. 6,37."
180,guan-tíri,"sheep's head; wóyè me abofra g., they send me on a fool's errand (make an April fool of me); wodaadaa abofra somaŋkáfó se: kogye guantiri wò obi ŋkyeŋ b̀era, na mamã wo bi; nso ohù biara na obisa no a, sε onipa kō no nim ase dedaw nti, ǝkyere no foforo ho kwaŋ."
180,o-guan-toá,"inf. refuge. Ps. 43,2; recourse; cf. guaŋdobea."
180,o-guantóã,"aguamantóã, a certain tree; woguaŋ wo a, wokobu n'ahabaŋ na woawe."
180,aguán-tware,aguantwáre [oguaŋ twa] the killing of sheep for a feast or a sacrifice. pr. 1125.
180,guaŋŋuáŋ,"ye .. g. = ye or yi hù, to excite fear. pr. 1850."
180,guaŋŋuaŋ',"a. [= guŋŋuáŋ, guŋŋuaŋéé, fr. guaŋ] withered; dry; ripe; abùrow g., pr. 673.2044."
180,o-guaŋ-yéŋfó,= ŋguaŋ-yeŋfo.
180,guaré,"v. [inf. a-] to wash the whole body, to bathe (tr.) [cf. horo, hoho, hohoro, to wash single parts of the body, or clothes and other things]; - to bathe (intr. & tr.), to wash (one's self), pr. 81. - kogua-re no or fa no koguare no (wò) asum', go and wash him in the river; mekogua-ré, I am going to bathe or to wash myself (by pouring water down over the body, as the natives regularly do every day); òde aŋkaa guare, he washes himself with limes, i. e. he rubs his body with lime-juice, while washing or after having washed it, pr. 2427. - oguare pò, samina, nsuohyew, he washes himself with sea-water, with soap, with hot water. - 2. to swim; guare b̀era or kò mpoaano, swim to the shore! -g. asu, to swim; oguare twaa asu no, he swam over the river. - 3. g. asum', to offer sacrifice to one's own soul; s. asumguare. - 4. to own (acknowledge) a fetish as one's family fetish; to worship some patron spirit (family fetish). Aboadefo nyinaa g. Bosonotwe, all the family of Aboades have B. for their family fetish. - 5. owúrà, maguáre! thank you, sir! (sc. for a meal); cf. aguare(-oo)."
180,aguaré,inf. the act of bathing or swimming; bath; ablution. pr. 23.1235.
180,aguáre(-óo or oò),a word of thanks for a meal presented to one (and accepted).
180,aguaré-ànní,"washing without (subsequent) eating. pr. 2687; òkyi ag. = waŋŋuare a, onnídi, he observes the custom of not eating before he has washed."
180,aguaré-dáŋ,bath-room.
180,o-guaréfo,"pl. a-, bather; swimmer; usually: osuguarefo."
180,aguare-guá,a seat used while washing one's body.
180,aguáre-má,inf. thanks for a meal; cf. aguare(-oo).
180,guare-nsrá,"[wode guare a, wonsra] a large species of lemon, so good for washing with, that you need not anoint your body after washing, as the natives usually do."
180,aguà-asé,"[egua, ase] 1. the king and his elders sitting in council; òhene nè ne mpanyimfo a wòabò gua; - Kwadade aguaase mu nnipa dòsò, - 2. the whole assembly; òkò aguaasém' = òkò guám', he went to the council."
180,aguaasém'dé,"the things, i. e. the proper manners observed in public assemblies, polite manners; òyè ag., onim ag. yò (= onim ŋkyiá nè akyémá nè kásá; ópòw), he is polite, polished, elegant in manner, well-bred, courteous."
180,aguaasém'-kásá,"teous address o-guaasém'ní, 1. of a king or chief, one of his followers, one of the counsellors - 2. oguaséni."
180,aguasém'-panyín,counsellor; (royal) palaver-man.
180,guá-séŋ,"[guare, a-], washing, laver."
180,guá-sò,"[egua so, publicly. pr. 1850; ŋkóntompo, osi."
180,aguaso-bá,"[egua so], a polite, courteous, cleanly, clever, man; - òye ag. show, spectacle."
180,sodé-yé,"-yò, l."
180,o-guaso-nípa,a person; gentleman.
180,o-guason,emb. distinction in.
180,aguaso-níwu,"[egua so], shame; wòahye no, publicly put him in a public example."
180,aguàtoŋ,"goods sold, wine sold by retail, no abaŋ-abaŋ; wò - retailing palm-wine."
180,o-guáwá,"- 2. peddlery, proper way and ade a wòto di mber, refuse, out-eye ag., nsee wo guàw, v., Ak. gua, hwe. - 2. guaw, instalments, pay sika a òh' me wo guaw m' reŋ borrowed from me."
180,o-guáwá,s. eŋuá.
180,gu-beá,[cf. & v. pour something.
180,gúde,"[gu ade] a thing of metal, especially a jewel; cf. mmra wogu bi)."
181,aguaasém'dé,"limes, i. e. he rubs his body with juice, while washing or after having did it. pr. 2427. - oguare pɔ, a, nsuohyew, he washes himself sea-water, with soap, with hot - 2. to swim; guare bĕra or oaaano, swim to the shore! -g. asu, im; oguare twaa asu no, he swam the river. - 3. g. asum', to offer ice to one's own soul; s. asumgua- 4. to own (acknowledge) a fetish e's family fetish; Aboadefo le have B. for their family fe- - 5. owúrà, maguáre! thank you, sc. for a meal); cf. agnare(-oo). inf. the act of bathing or swim- ; bath; ablution. pr. 23. 1235. -óo or oò), a word of thanks for l presented to one (and accepted). ànní, washing without (subse- ) eating. pr. 2687; òkyi ag. = iare a, onnidi, he observes the n of not eating before he has d."
181,dán,bath-room.
181,fó,"a place for (washing or) bathing, room. pr. 1234."
181,fó,"pl. a-, bather; swimmer; usu- osuguarefo."
181,guá,a seat used while washing body.
181,má,inf. thanks for a meal; cf. e(-oo).
181,srá,"[wode guare a, wonsra] a large s of lemon, so good for washing that you need not anoint your body washing, as the natives usually do. é [egua, ase] 1. the king and his s sitting in council; obene nè ne yimfo a woabo gua; - Kwadade se mu nnipa dōsō. - 2. the whole bly; okɔ aguaasém' = okɔ guám', ent to the council."
181,ém'dé,"the things, i. e. the proper ers observed in public assemblies, manners; óyè ag., onim ag. yɔ nim ŋkyiá nè akyémá nè kásá; , he is polite, polished, elegant in er, well-bred, courteous."
181,aguaasém'-kásá,polite speaking; a courteous address; courtesy.
181,o-guaasém'ni,"pl. a-fo, 1. an attendant of a king or chief in a public assembly, one of his followers or train (not one of the counsellors, who are called baguafó). - 2. aguasoba."
181,aguasém-panyín,"chief counsellor, chancellor; (royal) prefect, governor. Ezra 4,9."
181,guá-sɛŋ,"[guare, oseŋ], = ahina a wode nsu gu mu guare] basin, vessel or pot for washing, laver. pr. 393."
181,guá-sò,"[egua so, on the market] openly, publicly. pr. 1222. Mat. 6,4. - guásò- ŋkòntompo, ostentation."
181,aguaso-bá,"[egua so oba], oguasém'ni (2), a polite, courteous, genteel, elegant, cleanly, clever, or active man; gentleman; òye ag. - aguaso-dé, a public show, spectacle. Heb. 10,33. - guasodé-yé, -yós, behaviour in public."
181,o-guaso-nípa,"a public, well-known person; gentleman."
181,o-guasoní,"member of a council, man of distinction in public assemblies. - aguaso-níwu [egua so aniwu] public shame; wòahye no ag., they have publicly put him to shame, made him a public example."
181,aguàtɔn,"goods sold at retail: 1. palm-wine sold by retail; nsã a wòsoa tɔn no aban-abaŋ; wode ag. retwam', people retailing palm-wine are passing by. - 2. peddlery, goods not made in a proper way and bought up by peddlers, ade a wòtɔ di mpɛɛwa; frippery, lumber, refuse, out-shot, riffraff; eyi de, eye ag., nsɛ wo sika wò hō!"
181,guàw,"v., Ak. gua, 1. to strike, beat; syn. hwe. - 2. guaw..mu, to pay by instalments, pay back part of a debt; sika a òbɛfɛme wo me ŋkyeŋ no, wabe-guaw mu sireŋ du, of the money he borrowed from me, he has paid back 10s."
181,o-guáwá,s. oguà.
181,gu-beá,"[cf. gu, v. 1] a place to put or pour something. Lev. 4,12."
181,gúde,"[gu ade] a thing cast or wrought of metal, especially of gold; trinket, jewel; cf. mmraŋguàn (wòbɔ bi na wogu bi)."
181,o-gufó,"pl. a-, 1. sower. Mt. 13,3. - 2. founder, caster; melter, silversmith. Prov. 25,4; cf. ɔnaŋfo."
181,gugóru,red. v. goru.
181,gugów,"red. v., s. gow, = goŋyono; m'ani-wa agúgow, my eye is wasted away. Ps. 88,10."
181,gugu,"red. v., s. gu - gugu, F. s. gu 30."
181,guguá,"red. v., s. gua."
181,o-gú-hònì,"pl. a-, or gú-ahònì, molten image. 2 Chron. 28,2. 34,3. Hos. 13,2."
181,gum',gu mu; fa tumpaŋ no kɔfa nsu gum' bĕra. pr. 1590.
181,agumá,"fighting, wrestling or struggling, not in earnest, but for sport and exercise. pr. 1800; wodi ag. = wodi àyénsiŋ; cf. di 89. - onè obaa di ag. (or ayensiŋ), he commits whoredom or adultery; onè obarima di ag. (or ay.) she commits &c. - di ag.-kó, to strive in the games. 2 Tim. 2,5."
181,aguma-dí,"inf. wrestling or struggling in a combat for exercise or for a prize. - agumadí-béa, a place of public contest or exertion, race-course, stadium, arena. - agumadí-káne: si ag., to contend for the prize in the public games. 1 Cor. 9,24 f."
181,guŋŋuáŋ,red. v. guaŋ.
181,guŋŋuaneé,"a. = guaŋŋuaŋ', withered, dry, fully ripe; abŭrow g. dɔkɔno na èyè dé."
181,o-gúo,"Ak. a (great) waterfall, cataract."
181,guon,"f. s. gwoŋ. [2 Chron. 4,2. gu-po, the molten sea in Solomon's temple."
181,gurám,"v. to strike, beat with both hands; cf. biram, bɔ, boro, hwe."
181,guró,"adv.: òfree me ara g., he called me suddenly, unawares."
181,gurów,"v. [red. gurógùrow] to become loose, slack, weak; to break down; to be shattered, broken, exhausted; to languish. Lam. 2,8; syn. hodwow; ope amă adaka no agurow, on account of the harmattan the box has got out of joint; me nnompe ag., my bones are consumed. Ps. 31,11; m'akwaam' nyinaa ag., all my joints are loosened; wagúrow gòroww = waye gòroww, he has become quite feeble, imbecile, debilitated, enervated, worn out, seedy (as after"
182,gwa,"a drunken debauch; he is brought very low. Ps. 142,7. - tr. ogurow no, he humbled, disgraced her. Gen. 34,2. Deut. 21,14."
182,"gwa, gwan, gwar &c.","F. = gua, guan, guare &c."
182,gwaŋ-suma-bew,"F. = guaŋkobea, hintabea. Ps. 90,1."
182,"gwe, gwi","F. = dwe, dwi."
182,egwen,F. s. edweŋ.
182,agwew,"F. = adwew. - Agwewa, F. = Adwowa. - gwimfo, F. = odwumfo."
182,gwom,"F. = guam'. Mk. 12,38."
182,gwoŋ,F. s. edweŋ.
182,"gwoŋ, guon","F. = odweŋ. Mt. 18,12. - to gwoŋ, to go astray."
182,gyà,"v. [red. gyigya], 1. to go along with; to send or lead away, dismiss; to guide, conduct; to accompany, espec. with kwaŋ (pr. 3168), or adding the place to which one is accompanied: ogyaa no kwaŋ se óŋko po hɔ, he sent him away to go to the seacoast; okogyaa no de no koo Ateene, he conducted him and brought him to Athens; ma-bégya me nua no ha, I have accompanied my brother hither; ókogyaa no hyeŋ no mu, he accompanied him to the ship (Acts 17,14. 15. 20,38). - kogya me about as far as Ńkw.! wokogya wo yoŋkó 'sa a, woboa wo hɔ bi, if you are going to accompany your friend into the war, you (must) prepare yourself too. - wóbegya woŋ hɔ kwaŋ, a) they will accompany them; b) they will make away with or kill themselves, commit suicide. - gya..baabi, a) to accompany somewhere; b) to kill. - 2. to help, assist: onipa yi kogya me a-dwumaye nne, this man is going to help me (in my work) to-day. - 3. gya.. naŋ, to cover one's self (Judg. 3,24), to ease one's self; cf. nè. - 4. gya.. or gyaa nipa, to save (man). pr. 3224. Gr. § 250."
